    255    -0.024345    0.332019    0.307674
    256    -0.024413    0.332087    0.307674
    257    -0.024480    0.332155    0.307674
    258    -0.024546    0.332220    0.307674
    259    -0.024611    0.332285    0.307674
    260    -0.024676    0.332350    0.307674
    261    -0.024741    0.332416    0.307674
    262    -0.024808    0.332483    0.307675
    263    -0.024878    0.332552    0.307675
    264    -0.024966    0.332624    0.307658
    265    -0.025040    0.332699    0.307658
    266    -0.025117    0.332775    0.307658
    267    -0.025195    0.332854    0.307658
    268    -0.025274    0.332932    0.307658
    269    -0.025352    0.333010    0.307658
    270    -0.025429    0.333087    0.307658
    271    -0.025502    0.333160    0.307658
    272    -0.025571    0.333229    0.307658
    273    -0.025636    0.333294    0.307658
    274    -0.025695    0.333352    0.307658
    275    -0.025747    0.333405    0.307658
    276    -0.025793    0.333451    0.307658
    277    -0.025832    0.333490    0.307658
    278    -0.025865    0.333522    0.307658
    279    -0.025890    0.333548    0.307658
    280    -0.025910    0.333568    0.307658
    281    -0.025923    0.333581    0.307658
    282    -0.025931    0.333589    0.307658
    283    -0.025934    0.333592    0.307658
    284    -0.025933    0.333591    0.307658
    285    -0.025927    0.333585    0.307658
    286    -0.025919    0.333577    0.307658
    287    -0.025907    0.333565    0.307658
    288    -0.025893    0.333551    0.307658
    289    -0.025876    0.333534    0.307658
    290    -0.025857    0.333515    0.307658
    291    -0.025852    0.333494    0.307642
    292    -0.025828    0.333470    0.307642
    293    -0.025801    0.333442    0.307642
    294    -0.025770    0.333412    0.307642
    295    -0.025736    0.333378    0.307642
    296    -0.025698    0.333339    0.307642
    297    -0.025672    0.333298    0.307625
    298    -0.025627    0.333252    0.307625
    299    -0.025578    0.333204    0.307625
    300    -0.025528    0.333153    0.307625
    301    -0.025477    0.333103    0.307626
    302    -0.025428    0.333054    0.307626
    303    -0.025382    0.333008    0.307626
    304    -0.025326    0.332968    0.307642
    305    -0.025294    0.332936    0.307642
    306    -0.025271    0.332914    0.307642
    307    -0.025259    0.332902    0.307642
    308    -0.025259    0.332901    0.307642
    309    -0.025269    0.332912    0.307642
    310    -0.025290    0.332932    0.307642
    311    -0.025319    0.332961    0.307642
    312    -0.025355    0.332997    0.307642
    313    -0.025395    0.333037    0.307642
    314    -0.025439    0.333081    0.307642
    315    -0.025483    0.333125    0.307642
    316    -0.025527    0.333169    0.307642
    317    -0.025569    0.333211    0.307642
    318    -0.025592    0.333250    0.307658
    319    -0.025628    0.333286    0.307658
    320    -0.025661    0.333318    0.307658
    321    -0.025689    0.333347    0.307658
    322    -0.025714    0.333372    0.307658
    323    -0.025736    0.333394    0.307658
    324    -0.025755    0.333413    0.307658
    325    -0.025771    0.333429    0.307658
    326    -0.025784    0.333442    0.307658
    327    -0.025795    0.333453    0.307658
    328    -0.025803    0.333461    0.307658
    329    -0.025809    0.333466    0.307658
    330    -0.025827    0.333468    0.307642
    331    -0.025842    0.333467    0.307625
    332    -0.025837    0.333462    0.307625
    333    -0.025829    0.333454    0.307625
    334    -0.025818    0.333444    0.307625
    335    -0.025806    0.333431    0.307625
    336    -0.025793    0.333418    0.307625
    337    -0.025780    0.333405    0.307626
    338    -0.025769    0.333394    0.307626
    339    -0.025761    0.333386    0.307626
    340    -0.025757    0.333383    0.307626
    341    -0.025758    0.333384    0.307626
    342    -0.025765    0.333390    0.307626
    343    -0.025776    0.333402    0.307626
    344    -0.025792    0.333418    0.307626
    345    -0.025811    0.333437    0.307626
    346    -0.025832    0.333458    0.307625
    347    -0.025854    0.333479    0.307625
    348    -0.025874    0.333499    0.307625
    349    -0.025892    0.333517    0.307625
    350    -0.025907    0.333533    0.307625
    351    -0.025919    0.333544    0.307625
    352    -0.025927    0.333553    0.307625
    353    -0.025933    0.333558    0.307625
    354    -0.025936    0.333561    0.307625
    355    -0.025937    0.333563    0.307625
    356    -0.025939    0.333564    0.307625
    357    -0.025939    0.333565    0.307625
    358    -0.025940    0.333565    0.307625
    359    -0.025940    0.333565    0.307625
    360    -0.025938    0.333563    0.307625
    361    -0.025932    0.333556    0.307625
    362    -0.025920    0.333544    0.307625
    363    -0.025900    0.333525    0.307625
    364    -0.025873    0.333497    0.307624
    365    -0.025837    0.333462    0.307625
    366    -0.025794    0.333419    0.307625
    367    -0.025747    0.333372    0.307625
    368    -0.025699    0.333324    0.307625
    369    -0.025654    0.333279    0.307625
    370    -0.025616    0.333242    0.307626
    371    -0.025589    0.333214    0.307626
    372    -0.025573    0.333199    0.307626
    373    -0.025571    0.333196    0.307626
    374    -0.025580    0.333205    0.307625
    375    -0.025599    0.333224    0.307625
    376    -0.025625    0.333250    0.307625
    377    -0.025656    0.333281    0.307625
    378    -0.025688    0.333313    0.307625
    379    -0.025735    0.333344    0.307608
    380    -0.025763    0.333371    0.307608
    381    -0.025785    0.333393    0.307608
    382    -0.025800    0.333408    0.307608
    383    -0.025807    0.333414    0.307608
    384    -0.025802    0.333410    0.307608
    385    -0.025785    0.333393    0.307608
    386    -0.025755    0.333363    0.307608
    387    -0.025711    0.333318    0.307608
    388    -0.025651    0.333259    0.307608
    389    -0.025578    0.333185    0.307608
    390    -0.025491    0.333099    0.307608
    391    -0.025395    0.333003    0.307608
    392    -0.025294    0.332902    0.307608
    393    -0.025193    0.332802    0.307609
    394    -0.025099    0.332709    0.307609
    395    -0.025022    0.332631    0.307610
    396    -0.024968    0.332578    0.307610
    397    -0.024928    0.332555    0.307627
    398    -0.024941    0.332568    0.307627
    399    -0.024991    0.332618    0.307627
    400    -0.025077    0.332703    0.307627
    401    -0.025193    0.332819    0.307626
    402    -0.025332    0.332958    0.307626
    403    -0.025485    0.333110    0.307625
    404    -0.025642    0.333266    0.307625
    405    -0.025794    0.333418    0.307624
    406    -0.025934    0.333558    0.307624
    407    -0.026056    0.333680    0.307624
    408    -0.026158    0.333781    0.307624
    409    -0.026236    0.333859    0.307624
    410    -0.026289    0.333913    0.307624
    411    -0.026319    0.333943    0.307624
    412    -0.026327    0.333951    0.307624
    413    -0.026314    0.333938    0.307624
    414    -0.026283    0.333907    0.307624
    415    -0.026237    0.333862    0.307625
    416    -0.026181    0.333806    0.307625
    417    -0.026120    0.333745    0.307625
    418    -0.026058    0.333684    0.307626
    419    -0.026002    0.333628    0.307626
    420    -0.025957    0.333583    0.307626
    421    -0.025927    0.333553    0.307626
    422    -0.025915    0.333542    0.307627
    423    -0.025924    0.333550    0.307626
    424    -0.025952    0.333578    0.307626
    425    -0.025997    0.333623    0.307626
    426    -0.026056    0.333681    0.307626
    427    -0.026122    0.333748    0.307625
    428    -0.026191    0.333816    0.307625
    429    -0.026258    0.333883    0.307625
    430    -0.026317    0.333941    0.307624
    431    -0.026364    0.333988    0.307624
    432    -0.026397    0.334021    0.307624
    433    -0.026414    0.334038    0.307624
    434    -0.026414    0.334039    0.307624
    435    -0.026399    0.334023    0.307624
    436    -0.026369    0.333994    0.307624
    437    -0.026328    0.333953    0.307625
    438    -0.026278    0.333903    0.307625
    439    -0.026223    0.333848    0.307625
    440    -0.026166    0.333792    0.307625
    441    -0.026097    0.333738    0.307642
    442    -0.026049    0.333691    0.307642
    443    -0.026011    0.333653    0.307642
    444    -0.025967    0.333626    0.307659
    445    -0.025953    0.333612    0.307659
    446    -0.025952    0.333611    0.307659
    447    -0.025964    0.333623    0.307659
    448    -0.025989    0.333648    0.307659
    449    -0.026043    0.333685    0.307642
    450    -0.026091    0.333733    0.307642
    451    -0.026148    0.333790    0.307642
    452    -0.026214    0.333855    0.307642
    453    -0.026286    0.333927    0.307642
    454    -0.026362    0.334004    0.307642
    455    -0.026442    0.334084    0.307642
    456    -0.026523    0.334164    0.307641
    457    -0.026602    0.334243    0.307641
    458    -0.026678    0.334319    0.307641
    459    -0.026748    0.334389    0.307641
    460    -0.026810    0.334450    0.307641
    461    -0.026861    0.334502    0.307641
    462    -0.026885    0.334542    0.307657
    463    -0.026910    0.334567    0.307657
    464    -0.026921    0.334578    0.307657
    465    -0.026916    0.334573    0.307657
    466    -0.026895    0.334552    0.307657
    467    -0.026859    0.334516    0.307657
    468    -0.026812    0.334469    0.307657
    469    -0.026755    0.334412    0.307657
    470    -0.026693    0.334351    0.307658
    471    -0.026648    0.334289    0.307642
    472    -0.026609    0.334235    0.307626
    473    -0.026565    0.334191    0.307626
    474    -0.026537    0.334163    0.307626
    475    -0.026529    0.334156    0.307626
    476    -0.026543    0.334170    0.307627
    477    -0.026580    0.334207    0.307626
    478    -0.026638    0.334264    0.307626
    479    -0.026714    0.334340    0.307626
    480    -0.026804    0.334430    0.307626
    481    -0.026920    0.334529    0.307609
    482    -0.027023    0.334631    0.307609
    483    -0.027124    0.334733    0.307608
    484    -0.027221    0.334829    0.307608
    485    -0.027308    0.334916    0.307608
    486    -0.027383    0.334991    0.307608
    487    -0.027445    0.335053    0.307608
    488    -0.027493    0.335101    0.307608
    489    -0.027526    0.335134    0.307608
    490    -0.027544    0.335152    0.307608
    491    -0.027550    0.335158    0.307608
    492    -0.027544    0.335153    0.307608
    493    -0.027529    0.335137    0.307608
    494    -0.027506    0.335114    0.307609
    495    -0.027477    0.335086    0.307609
    496    -0.027445    0.335054    0.307609
    497    -0.027412    0.335021    0.307609
    498    -0.027380    0.334989    0.307609
    499    -0.027351    0.334960    0.307609
    500    -0.027326    0.334936    0.307609
    501    -0.027308    0.334917    0.307609
    502    -0.027296    0.334906    0.307609
    503    -0.027292    0.334902    0.307609
    504    -0.027296    0.334905    0.307609
    505    -0.027323    0.334916    0.307593
    506    -0.027341    0.334934    0.307593
    507    -0.027362    0.334955    0.307593
    508    -0.027386    0.334978    0.307593
    509    -0.027409    0.335001    0.307592
    510    -0.027428    0.335020    0.307592
    511    -0.027439    0.335031    0.307592
    512    -0.027440    0.335032    0.307592
    513    -0.027427    0.335018    0.307591
    514    -0.027396    0.334987    0.307591
    515    -0.027345    0.334936    0.307591
    516    -0.027271    0.334862    0.307591
    517    -0.027173    0.334764    0.307591
    518    -0.027051    0.334642    0.307591
    519    -0.026891    0.334498    0.307607
    520    -0.026728    0.334336    0.307607
    521    -0.026553    0.334161    0.307608
    522    -0.026374    0.333982    0.307608
    523    -0.026201    0.333810    0.307609
    524    -0.026047    0.333657    0.307610
    525    -0.025939    0.333533    0.307594
    526    -0.025853    0.333447    0.307594
    527    -0.025794    0.333405    0.307611
    528    -0.025794    0.333404    0.307610
    529    -0.025831    0.333441    0.307610
    530    -0.025896    0.333505    0.307609
    531    -0.025960    0.333585    0.307625
    532    -0.026045    0.333669    0.307624
    533    -0.026124    0.333748    0.307624
    534    -0.026205    0.333812    0.307607
    535    -0.026251    0.333858    0.307607
    536    -0.026275    0.333882    0.307607
    537    -0.026276    0.333883    0.307607
    538    -0.026256    0.333864    0.307607
    539    -0.026202    0.333826    0.307624
    540    -0.026149    0.333773    0.307624
    541    -0.026085    0.333709    0.307625
    542    -0.026013    0.333637    0.307625
    543    -0.025937    0.333562    0.307625
    544    -0.025860    0.333485    0.307625
    545    -0.025787    0.333412    0.307626
    546    -0.025719    0.333345    0.307626
    547    -0.025662    0.333288    0.307626
    548    -0.025618    0.333244    0.307626
    549    -0.025590    0.333216    0.307626
    550    -0.025581    0.333207    0.307626
